0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 425 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
780 0 0 0 0 0 0 733 734 0 0 0 424 0 0 0 0 0 0 0 0 540 541 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 757 758 0 0 0 448 0 0 0 0 0 0 0 0 564 565 0 0 0 0 0 0 0 0
0 0 0 0 0 0 548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 572 0 0 0 0 518 0 0 0 0 0 0 0 0 0 424 0 0 517 0 0 0 0 0 0
0 0 0 0 0 0 596 0 424 0 0 0 0 0 0 0 0 0 0 551 552 448 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 448 0 0 0 0 0 0 0 0 0 0 575 576 0 0 0 0 202 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 466 0 0 0 0 0 599 600 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 623 624 0 774 774 0 0 0 0 0 0 0
0 0 0 0 0 661 662 0 0 0 412 413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 685 686 0 0 0 0 0 0 0 0 0 0 0 0 424 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 448 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 548 513 0 0 0 0 0 0 0 0 0 0 0 465 0 0 0 0 0 780
0 0 0 0 0 0 0 468 469 470 0 572 0 0 0 0 0 0 0 0 0 0 0 0 349 350 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 596 561 0 0 0 0 0 0 0 0 561 0 465 373 374 0 0 0 0 0
0 0 0 0 401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 425 0 0 0 0
