0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 164 0 0 0 0 0 0 0 0 0
0 0 0 188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 188 0 0 0 0 0 0 0 0 0
0 0 0 212 0 164 0 0 0 0 0 164 0 0 0 0 0 0 0 0 0 212 0 0 0 164 0 0 0 0 0
0 0 0 0 0 188 0 0 0 0 0 188 0 0 0 0 0 0 0 0 0 0 0 164 0 188 164 0 0 0 0
0 0 0 0 0 212 0 0 164 0 0 212 0 0 0 0 0 0 0 0 0 0 0 188 0 212 188 0 164 0 0
0 0 0 0 0 0 0 0 188 0 0 0 0 0 0 0 0 0 0 0 0 164 0 212 0 0 212 0 188 0 0
0 0 164 0 0 0 0 0 212 0 0 0 0 0 0 0 0 0 0 0 0 188 0 0 164 0 0 0 212 0 0
0 0 188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 212 0 164 188 0 164 0 0 0 0
0 0 212 0 0 0 164 0 0 0 0 0 0 0 47 0 0 0 0 0 164 0 0 188 212 0 188 0 0 0 0
0 0 0 0 0 0 188 164 0 0 0 0 0 0 0 0 0 0 0 0 188 0 0 212 0 0 212 0 0 164 0
0 0 0 0 164 0 212 188 164 0 0 0 0 0 0 0 0 0 0 0 212 0 0 0 0 164 0 0 0 188 0
0 0 0 0 188 0 0 212 188 0 0 0 0 0 0 0 0 0 164 0 0 164 0 0 0 188 0 0 0 212 0
0 0 0 0 212 0 0 0 212 0 0 164 0 0 0 0 0 0 188 0 0 188 0 0 0 212 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 188 0 0 0 0 0 0 212 0 0 212 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
